UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
4449,3504,1,0.771739130434774,0.5679012345679054,0.283356258596974,0.6631130063965885,0.6442687747035573,0,1,0,0,0,1
1163,1629,1,0.17391304347825093,0.2592592592592594,0.31911966987620355,0.788912579957356,0.7984189723320158,0,0,0,1,0,1
1420,1764,1,0.36956521739129744,0.5061728395061776,0.2558459422283357,0.7078891257995735,0.8379446640316205,0,0,0,1,0,1
7510,5244,1,0.5760869565217347,0.7654320987654301,0.28060522696011003,0.8528784648187634,0.8379446640316205,0,0,0,1,0,1
4621,3609,1,0.8478260869565231,0.691358024691361,0.23108665749656132,0.6929637526652453,0.6798418972332015,0,1,0,0,0,1
7592,8864,2,0.565217391304344,0.6666666666666713,0.17606602475928468,0.8784648187633264,0.7984189723320158,0,0,0,1,0,1
5910,572,0,0.5869565217391254,0.555555555555557,0.26960110041265484,0.9637526652452025,0.8221343873517786,1,0,1,1,0,1
2300,2270,1,0.44565217391303935,0.3703703703703737,0.38239339752407164,0.9125799573560769,0.5296442687747035,0,0,1,0,0,1
9655,6493,1,0.4130434782608673,0.5308641975308673,0.27372764786795045,0.7718550106609807,0.8023715415019762,0,0,0,1,0,1
4852,3748,1,0.9130434782608672,0.7901234567901267,0.2682255845942229,0.6759061833688699,0.3557312252964427,0,1,0,0,0,1
3530,2992,1,0.7173913043478206,0.6419753086419745,0.5488308115543328,0.40298507462686567,0.8458498023715413,1,0,0,0,0,1
1163,1629,1,0.17391304347825093,0.2592592592592594,0.31911966987620355,0.788912579957356,0.7984189723320158,0,0,0,1,0,1
4384,3467,1,0.6956521739130394,0.46913580246913955,0.17881705639614864,0.9680170575692966,0.9051383399209486,0,1,0,1,0,1
4025,7830,2,0.7391304347826092,0.6543209876543229,0.25171939477303984,0.8571428571428571,0.8181818181818181,0,0,0,1,0,1
162,1055,1,0.3260869565217347,0.2962962962963046,0.33562585969738645,0.6865671641791046,0.8616600790513833,0,0,0,1,0,1
6760,4825,1,0.6956521739130394,0.6543209876543229,0.37551581843191206,0.5159914712153517,0.8221343873517786,1,0,0,0,0,1
747,1391,1,0.1630434782608673,0.2962962962963046,0.16643741403026135,0.8933901918976546,0.7865612648221343,0,0,0,1,0,1
161,1054,1,0.3369565217391254,0.30864197530864595,0.15680880330123803,0.865671641791045,0.8537549407114624,0,0,0,1,0,1
6498,4682,1,0.5978260869565161,0.5185185185185189,0.1980742778541953,0.9637526652452025,0.758893280632411,0,0,0,1,0,1
7565,8859,2,0.5434782608695626,0.6790123456790126,0.2929848693259973,0.9616204690831558,0.5375494071146245,0,0,1,0,0,1
4841,3744,1,0.880434782608688,0.7654320987654301,0.17881705639614864,0.933901918976546,0.23320158102766797,0,1,0,0,0,1
3357,2887,1,0.6847826086956487,0.6296296296296332,0.25722145804676755,0.8038379530916844,0.7707509881422925,0,0,0,1,0,1
9175,6227,1,0.2717391304347813,0.39506172839506337,0.9669876203576342,0.11727078891257992,0.7905138339920948,1,0,0,0,0,1
1420,1764,1,0.36956521739129744,0.5061728395061776,0.2558459422283357,0.7078891257995735,0.8379446640316205,0,0,0,1,0,1
4666,8002,2,0.880434782608688,0.7037037037037023,0.1911966987620357,0.7228144989339019,0.17391304347826086,0,1,0,0,0,1
4644,3624,1,0.8586956521739066,0.7037037037037023,0.2145804676753782,0.7270788912579959,0.901185770750988,0,1,0,1,0,1
4121,7853,2,0.7391304347826092,0.6172839506172848,0.28610729023383774,0.55863539445629,0.8300395256916996,0,1,0,0,0,1
4647,3627,1,0.8695652173913045,0.7037037037037023,0.4525447042640991,0.5522388059701493,0.924901185770751,1,0,0,0,0,1
4852,3748,1,0.9130434782608672,0.7901234567901267,0.2682255845942229,0.6759061833688699,0.3557312252964427,0,1,0,0,0,1
3696,3083,1,0.7499999999999928,0.691358024691361,0.4979367262723522,0.3667377398720682,0.8181818181818181,1,0,0,0,0,1
6256,4541,1,0.6195652173912974,0.5925925925925951,0.29023383768913336,0.7931769722814499,0.8063241106719367,0,0,0,1,0,1
4612,3605,1,0.8369565217391253,0.691358024691361,0.2709766162310867,0.769722814498934,0.5770750988142292,0,1,0,0,0,1
4284,7905,2,0.70652173913043,0.5185185185185189,0.22833562585969738,0.8720682302771856,0.7193675889328063,0,1,0,0,0,1
4081,3292,1,0.7282608695652114,0.5802469135802467,0.2599724896836313,0.8081023454157784,0.4268774703557312,0,1,0,0,0,1
1683,188,0,0.28260869565216484,0.20987654320987298,0.5997248968363138,0.3411513859275053,0.8893280632411067,1,0,0,0,0,1
4362,7927,2,0.7391304347826092,0.5432098765432157,0.29023383768913336,0.5991471215351815,0.6561264822134387,0,1,0,0,0,1
5142,3897,1,0.989130434782602,0.9876543209876514,0.469050894085282,0.3176972281449893,0.8102766798418972,1,0,0,0,0,1
1162,1628,1,0.18478260869564872,0.2592592592592594,0.203576341127923,0.8763326226012794,0.7905138339920948,0,0,0,1,0,1
4740,3678,1,0.8586956521739066,0.7037037037037023,0.25171939477303984,0.718550106609808,0.031620553359683834,0,1,0,0,0,1
7511,5245,1,0.565217391304344,0.7530864197530888,0.4896836313617605,0.4008528784648187,0.8458498023715413,1,0,0,0,0,1
4832,3740,1,0.8913043478260858,0.7777777777777785,0.2723521320495186,0.7334754797441366,0.11857707509881421,0,1,0,0,0,1
4327,3435,1,0.6847826086956487,0.5432098765432157,0.26685006877579087,0.7611940298507464,0.27667984189723316,0,1,0,0,0,1
4832,3740,1,0.8913043478260858,0.7777777777777785,0.2723521320495186,0.7334754797441366,0.11857707509881421,0,1,0,0,0,1
4566,446,0,0.8043478260869532,0.6296296296296332,0.14718019257221476,0.7441364605543711,0.09881422924901179,0,1,0,0,0,1
4356,425,0,0.7282608695652114,0.5061728395061776,0.15405777166437407,0.7931769722814499,0.5810276679841897,0,1,0,0,0,1
4327,3435,1,0.6847826086956487,0.5432098765432157,0.26685006877579087,0.7611940298507464,0.27667984189723316,0,1,0,0,0,1
9016,6137,1,0.2065217391304301,0.2962962962963046,0.3617606602475929,0.6311300639658848,0.8300395256916996,0,0,0,0,0,1
9016,6137,1,0.2065217391304301,0.2962962962963046,0.3617606602475929,0.6311300639658848,0.8300395256916996,0,0,0,0,0,1
4371,3460,1,0.7282608695652114,0.5185185185185189,0.1925722145804678,0.7995735607675908,0.7786561264822134,0,1,0,1,0,1
4662,3637,1,0.8695652173913045,0.691358024691361,0.25034387895460797,0.5970149253731344,0.12648221343873517,0,1,0,0,0,1
5489,4097,1,0.8043478260869532,0.802469135802468,0.38789546079779913,0.6823027718550106,0.8418972332015809,0,0,0,1,0,1
9655,6493,1,0.4130434782608673,0.5308641975308673,0.27372764786795045,0.7718550106609807,0.8023715415019762,0,0,0,1,0,1
4580,3585,1,0.8369565217391253,0.6790123456790126,0.283356258596974,0.5991471215351815,0.2569169960474308,0,1,0,0,0,1
8196,5658,1,0.44565217391303935,0.6296296296296332,0.28610729023383774,0.7206823027718551,0.849802371541502,0,0,0,1,0,1
2762,2553,1,0.4891304347826092,0.44444444444444986,0.18019257221458046,0.9594882729211087,0.8379446640316205,0,0,0,1,0,1
5489,4097,1,0.8043478260869532,0.802469135802468,0.38789546079779913,0.6823027718550106,0.8418972332015809,0,0,0,1,0,1
2762,2553,1,0.4891304347826092,0.44444444444444986,0.18019257221458046,0.9594882729211087,0.8379446640316205,0,0,0,1,0,1
4088,3297,1,0.7173913043478206,0.5802469135802467,0.28610729023383774,0.742004264392324,0.4980237154150197,0,1,0,0,0,1
4406,3480,1,0.771739130434774,0.555555555555557,0.22420907840440174,0.5415778251599148,0.20948616600790512,0,1,0,0,0,1
4079,403,0,0.7391304347826092,0.6172839506172848,0.17331499312242094,0.9019189765458424,0.3992094861660079,0,1,0,0,0,1
4496,3534,1,0.7934782608695625,0.5802469135802467,0.26272352132049526,0.7910447761194032,0.26482213438735175,0,1,0,0,0,1
4158,3339,1,0.7282608695652114,0.5925925925925951,0.13067400275103158,0.8635394456289979,0.3557312252964427,0,1,0,0,0,1
3761,3121,1,0.7608695652173907,0.6419753086419745,0.2874828060522696,0.5692963752665245,0.6561264822134387,0,1,0,0,0,1
4502,3537,1,0.7826086956521718,0.555555555555557,0.1911966987620357,0.7228144989339019,0.33992094861660077,0,1,0,0,0,1
2880,7478,2,0.5760869565217347,0.45679012345679115,0.27372764786795045,0.9189765458422177,0.17786561264822134,0,0,1,0,0,1
9654,6492,1,0.4021739130434766,0.5185185185185189,0.2819807427785419,0.7590618336886995,0.7944664031620552,0,0,0,1,0,1
4280,3409,1,0.7282608695652114,0.5432098765432157,0.265474552957359,0.5394456289978679,0.6877470355731224,0,1,0,0,0,1
4327,3435,1,0.6847826086956487,0.5432098765432157,0.26685006877579087,0.7611940298507464,0.27667984189723316,0,1,0,0,0,1
9175,6227,1,0.2717391304347813,0.39506172839506337,0.9669876203576342,0.11727078891257992,0.7905138339920948,1,0,0,0,0,1
4371,3460,1,0.7282608695652114,0.5185185185185189,0.1925722145804678,0.7995735607675908,0.7786561264822134,0,1,0,1,0,1
5489,4097,1,0.8043478260869532,0.802469135802468,0.38789546079779913,0.6823027718550106,0.8418972332015809,0,0,0,1,0,1
3020,2694,1,0.565217391304344,0.5061728395061776,0.29023383768913336,0.7270788912579959,0.8181818181818181,0,0,0,1,0,1
8609,5897,1,0.22826086956521147,0.33333333333333565,0.2764786795048144,0.6503198294243072,0.8695652173913043,0,0,0,1,0,1
2076,2141,1,0.45652173913043004,0.45679012345679115,0.3053645116918844,0.8251599147121536,0.7707509881422925,0,0,0,1,0,1
3944,3215,1,0.7608695652173907,0.7037037037037023,0.22696011004126548,0.9936034115138594,0.8102766798418972,0,0,1,1,0,1
2865,295,0,0.5760869565217347,0.45679012345679115,0.29160935350756545,0.5863539445628999,0.9723320158102766,1,0,0,0,0,1
4045,7834,2,0.7173913043478206,0.6419753086419745,0.34525447042641,0.5884861407249468,0.07905138339920947,0,0,0,0,0,1
5142,3897,1,0.989130434782602,0.9876543209876514,0.469050894085282,0.3176972281449893,0.8102766798418972,1,0,0,0,0,1
9660,6497,1,0.3913043478260788,0.5061728395061776,0.1636863823933976,0.8912579957356076,0.8537549407114624,0,0,0,1,0,1
4003,3249,1,0.7391304347826092,0.6790123456790126,0.39339752407152684,0.8336886993603414,0.6047430830039525,0,0,1,0,0,1
4158,3339,1,0.7282608695652114,0.5925925925925951,0.13067400275103158,0.8635394456289979,0.3557312252964427,0,1,0,0,0,1
9655,6493,1,0.4130434782608673,0.5308641975308673,0.27372764786795045,0.7718550106609807,0.8023715415019762,0,0,0,1,0,1
4410,7940,2,0.771739130434774,0.5432098765432157,0.26134800550206344,0.7356076759061834,0.24110671936758893,0,1,0,0,0,1
7670,5337,1,0.5869565217391254,0.7530864197530888,0.23108665749656132,0.8166311300639659,0.7470355731225296,0,0,0,1,0,1
4428,7945,2,0.771739130434774,0.5432098765432157,0.29023383768913336,0.6140724946695096,0.4229249011857707,0,1,0,0,0,1
4226,3376,1,0.7391304347826092,0.6172839506172848,0.26272352132049526,0.6226012793176973,0.1620553359683794,0,1,0,0,0,1
4817,3728,1,0.880434782608688,0.7777777777777785,0.4855570839064649,0.3368869936034115,0.849802371541502,1,0,0,0,0,1
4749,3686,1,0.8586956521739066,0.6790123456790126,0.2682255845942229,0.5671641791044777,0.11462450592885376,0,1,0,0,0,1
4852,3748,1,0.9130434782608672,0.7901234567901267,0.2682255845942229,0.6759061833688699,0.3557312252964427,0,1,0,0,0,1
3530,2992,1,0.7173913043478206,0.6419753086419745,0.5488308115543328,0.40298507462686567,0.8458498023715413,1,0,0,0,0,1
1764,1961,1,0.315217391304344,0.23456790123456972,0.47180192572214574,0.23240938166311298,0.826086956521739,1,0,0,0,0,1
4131,3323,1,0.7173913043478206,0.5802469135802467,0.16231086657496574,0.9104477611940299,0.08695652173913043,0,1,0,0,0,1
4612,3605,1,0.8369565217391253,0.691358024691361,0.2709766162310867,0.769722814498934,0.5770750988142292,0,1,0,0,0,1
2167,7280,2,0.46739130434782783,0.43209876543210146,0.9614855570839067,0.07036247334754792,0.8893280632411067,1,0,0,0,0,1
6341,608,0,0.565217391304344,0.5185185185185189,0.31499312242090793,0.5501066098081022,0.8300395256916996,1,0,0,0,0,1
4271,3402,1,0.7934782608695625,0.6419753086419745,0.22420907840440174,0.6801705756929638,0.608695652173913,0,1,0,0,0,1
6679,8577,2,0.673913043478258,0.6172839506172848,0.23108665749656132,0.9701492537313433,0.0,0,0,1,0,0,1
4670,8004,2,0.8695652173913045,0.7160493827160507,0.2819807427785419,0.5799573560767591,0.23715415019762845,0,1,0,0,0,1
6679,8577,2,0.673913043478258,0.6172839506172848,0.23108665749656132,0.9701492537313433,0.0,0,0,1,0,0,1
4386,3469,1,0.70652173913043,0.49382716049382924,0.37689133425034393,0.5373134328358209,0.9209486166007905,1,0,0,0,0,1
4817,3728,1,0.880434782608688,0.7777777777777785,0.4855570839064649,0.3368869936034115,0.849802371541502,1,0,0,0,0,1
4271,3402,1,0.7934782608695625,0.6419753086419745,0.22420907840440174,0.6801705756929638,0.608695652173913,0,1,0,0,0,1
6541,8532,2,0.6630434782608602,0.6172839506172848,0.2751031636863823,0.9296375266524521,0.3636363636363636,0,0,1,0,0,1
6025,4406,1,0.5869565217391254,0.6419753086419745,0.2585969738651994,0.9637526652452025,0.2608695652173913,0,0,1,0,0,1
4003,3249,1,0.7391304347826092,0.6790123456790126,0.39339752407152684,0.8336886993603414,0.6047430830039525,0,0,1,0,0,1
2582,2445,1,0.423913043478258,0.41975308641976017,0.2434662998624484,0.865671641791045,0.7549407114624506,0,0,0,1,0,1
7511,5245,1,0.565217391304344,0.7530864197530888,0.4896836313617605,0.4008528784648187,0.8458498023715413,1,0,0,0,0,1
4834,3742,1,0.880434782608688,0.7654320987654301,0.2874828060522696,0.45842217484008535,0.13438735177865613,0,1,0,0,0,1
4280,3409,1,0.7282608695652114,0.5432098765432157,0.265474552957359,0.5394456289978679,0.6877470355731224,0,1,0,0,0,1
4131,3323,1,0.7173913043478206,0.5802469135802467,0.16231086657496574,0.9104477611940299,0.08695652173913043,0,1,0,0,0,1
9015,9258,2,0.2065217391304301,0.2962962962963046,0.2365887207702888,0.8784648187633264,0.8181818181818181,0,0,0,1,0,1
1168,1633,1,0.18478260869564872,0.2962962962963046,0.26685006877579087,0.6908315565031983,0.8418972332015809,0,0,0,1,0,1
5401,4044,1,0.8043478260869532,0.8271604938271577,0.4250343878954608,0.55863539445629,0.9920948616600789,0,0,0,1,0,1
4769,3697,1,0.9021739130434766,0.7777777777777785,0.19394773039889968,0.6993603411513859,0.33992094861660077,0,1,0,0,0,1
243,1109,1,0.29347826086956263,0.30864197530864595,0.24759284731774425,0.8251599147121536,0.7984189723320158,0,0,0,1,0,1
4003,3249,1,0.7391304347826092,0.6790123456790126,0.39339752407152684,0.8336886993603414,0.6047430830039525,0,0,1,0,0,1
4418,3488,1,0.7934782608695625,0.5802469135802467,0.2709766162310867,0.9957356076759063,0.3162055335968379,0,1,1,0,0,1
4652,3630,1,0.8586956521739066,0.7037037037037023,0.24896836313617612,0.6609808102345417,0.035573122529644285,0,1,0,0,0,1
8847,9201,2,0.22826086956521147,0.3827160493827221,0.2159559834938103,0.9019189765458424,0.8063241106719367,1,0,0,1,0,1
5942,4359,1,0.5760869565217347,0.6172839506172848,0.3713892709766162,0.605543710021322,0.308300395256917,0,0,0,0,0,1
4580,3585,1,0.8369565217391253,0.6790123456790126,0.283356258596974,0.5991471215351815,0.2569169960474308,0,1,0,0,0,1
4545,3565,1,0.7826086956521718,0.5802469135802467,0.24896836313617612,0.746268656716418,0.7391304347826086,0,1,0,0,0,1
5537,8249,2,0.7608695652173907,0.7530864197530888,0.2682255845942229,0.7228144989339019,0.4703557312252964,0,0,0,0,0,1
4621,3609,1,0.8478260869565231,0.691358024691361,0.23108665749656132,0.6929637526652453,0.6798418972332015,0,1,0,0,0,1
4537,3561,1,0.771739130434774,0.555555555555557,0.25171939477303984,0.5330490405117272,0.6640316205533596,0,1,0,0,0,1
4703,3657,1,0.9021739130434766,0.7530864197530888,0.07427785419532329,0.9957356076759063,0.5849802371541502,0,1,0,0,0,1
1168,1633,1,0.18478260869564872,0.2962962962963046,0.26685006877579087,0.6908315565031983,0.8418972332015809,0,0,0,1,0,1
4121,7853,2,0.7391304347826092,0.6172839506172848,0.28610729023383774,0.55863539445629,0.8300395256916996,0,1,0,0,0,1
3944,3215,1,0.7608695652173907,0.7037037037037023,0.22696011004126548,0.9936034115138594,0.8102766798418972,0,0,1,1,0,1
4442,3499,1,0.7826086956521718,0.555555555555557,0.22145804676753778,0.6503198294243072,0.5849802371541502,0,1,0,0,0,1
4152,7861,2,0.7173913043478206,0.5802469135802467,0.2819807427785419,0.5948827292110875,0.2885375494071146,0,1,0,0,0,1
6619,8559,2,0.6847826086956487,0.6049382716049435,0.19394773039889968,0.974413646055437,0.2964426877470355,0,0,1,0,0,1
4662,3637,1,0.8695652173913045,0.691358024691361,0.25034387895460797,0.5970149253731344,0.12648221343873517,0,1,0,0,0,1
4769,3697,1,0.9021739130434766,0.7777777777777785,0.19394773039889968,0.6993603411513859,0.33992094861660077,0,1,0,0,0,1
4362,7927,2,0.7391304347826092,0.5432098765432157,0.29023383768913336,0.5991471215351815,0.6561264822134387,0,1,0,0,0,1
5401,4044,1,0.8043478260869532,0.8271604938271577,0.4250343878954608,0.55863539445629,0.9920948616600789,0,0,0,1,0,1
4141,3330,1,0.6956521739130394,0.555555555555557,0.22420907840440174,0.8763326226012794,0.18577075098814227,0,1,0,0,0,1
4120,3318,1,0.7391304347826092,0.6172839506172848,0.2159559834938103,0.5330490405117272,0.8221343873517786,0,1,0,0,0,1
4612,3605,1,0.8369565217391253,0.691358024691361,0.2709766162310867,0.769722814498934,0.5770750988142292,0,1,0,0,0,1
3761,3121,1,0.7608695652173907,0.6419753086419745,0.2874828060522696,0.5692963752665245,0.6561264822134387,0,1,0,0,0,1
3761,3121,1,0.7608695652173907,0.6419753086419745,0.2874828060522696,0.5692963752665245,0.6561264822134387,0,1,0,0,0,1
1584,1857,1,0.315217391304344,0.33333333333333565,0.19532324621733155,0.8720682302771856,0.7470355731225296,0,0,0,1,0,1
2503,2392,1,0.423913043478258,0.40740740740741177,0.4773039889958737,0.6140724946695096,0.901185770750988,0,0,0,1,0,1
4728,8022,2,0.880434782608688,0.7530864197530888,0.2379642365887209,0.5735607675906184,0.8300395256916996,0,1,0,0,0,1
4141,3330,1,0.6956521739130394,0.555555555555557,0.22420907840440174,0.8763326226012794,0.18577075098814227,0,1,0,0,0,1
4762,463,0,0.9130434782608672,0.7654320987654301,0.2255845942228336,0.6950959488272922,0.2608695652173913,0,1,0,0,0,1
1088,120,0,0.17391304347825093,0.2592592592592594,0.5240715268225586,0.33475479744136455,0.8142292490118577,1,0,0,0,0,1
4208,7885,2,0.7608695652173907,0.6419753086419745,0.7455295735900962,0.21961620469083146,0.8616600790513833,1,0,0,0,0,1
5489,4097,1,0.8043478260869532,0.802469135802468,0.38789546079779913,0.6823027718550106,0.8418972332015809,0,0,0,1,0,1
4208,7885,2,0.7608695652173907,0.6419753086419745,0.7455295735900962,0.21961620469083146,0.8616600790513833,1,0,0,0,0,1
3815,7766,2,0.7391304347826092,0.6049382716049435,0.21733149931224216,0.8315565031982944,0.34782608695652173,0,1,0,0,0,1
169,1058,1,0.3369565217391254,0.32098765432099435,0.36451169188445665,0.8997867803837953,0.07905138339920947,0,0,1,0,0,1
78,1004,1,0.38043478260869523,0.39506172839506337,0.3947730398899587,0.45202558635394446,0.8221343873517786,1,0,0,0,0,1
1335,1715,1,0.4021739130434766,0.5802469135802467,0.2709766162310867,0.6183368869936036,0.8932806324110671,0,0,0,1,0,1
4324,3432,1,0.70652173913043,0.5679012345679054,0.2379642365887209,0.6481876332622601,0.25296442687747034,0,1,0,0,0,1
3530,2992,1,0.7173913043478206,0.6419753086419745,0.5488308115543328,0.40298507462686567,0.8458498023715413,1,0,0,0,0,1
3830,379,0,0.7608695652173907,0.6419753086419745,0.2723521320495186,0.6034115138592752,0.5138339920948616,0,1,0,0,0,1
4208,7885,2,0.7608695652173907,0.6419753086419745,0.7455295735900962,0.21961620469083146,0.8616600790513833,1,0,0,0,0,1
4557,7974,2,0.8043478260869532,0.6049382716049435,0.24896836313617612,0.6631130063965885,0.02371541501976282,0,1,0,0,0,1
4407,3481,1,0.7826086956521718,0.5679012345679054,0.21733149931224216,0.8187633262260129,0.21739130434782608,0,1,0,0,0,1
4721,8019,2,0.880434782608688,0.7407407407407404,0.2544704264099038,0.5117270788912581,0.758893280632411,0,1,0,0,0,1
4141,3330,1,0.6956521739130394,0.555555555555557,0.22420907840440174,0.8763326226012794,0.18577075098814227,0,1,0,0,0,1
4081,3292,1,0.7282608695652114,0.5802469135802467,0.2599724896836313,0.8081023454157784,0.4268774703557312,0,1,0,0,0,1
3685,3075,1,0.7282608695652114,0.6790123456790126,0.14030261348005513,0.9637526652452025,0.7193675889328063,0,0,0,1,0,1
4502,3537,1,0.7826086956521718,0.555555555555557,0.1911966987620357,0.7228144989339019,0.33992094861660077,0,1,0,0,0,1
4212,3367,1,0.7391304347826092,0.6172839506172848,0.2008253094910592,0.697228144989339,0.031620553359683834,0,1,0,0,0,1
5142,3897,1,0.989130434782602,0.9876543209876514,0.469050894085282,0.3176972281449893,0.8102766798418972,1,0,0,0,0,1
8438,5789,1,0.36956521739129744,0.5061728395061776,0.017881705639614998,0.9765458422174841,0.8023715415019762,0,0,0,1,0,1
2865,295,0,0.5760869565217347,0.45679012345679115,0.29160935350756545,0.5863539445628999,0.9723320158102766,1,0,0,0,0,1
1834,1997,1,0.2717391304347813,0.19753086419753169,0.21870701513067403,0.8720682302771856,0.7351778656126482,0,0,0,1,0,1
1163,1629,1,0.17391304347825093,0.2592592592592594,0.31911966987620355,0.788912579957356,0.7984189723320158,0,0,0,1,0,1
4621,3609,1,0.8478260869565231,0.691358024691361,0.23108665749656132,0.6929637526652453,0.6798418972332015,0,1,0,0,0,1
3929,3209,1,0.7934782608695625,0.7160493827160507,0.37689133425034393,0.8464818763326226,0.6679841897233201,0,0,1,0,0,1
6420,619,0,0.5434782608695626,0.5185185185185189,0.3108665749656121,0.5671641791044777,0.8300395256916996,1,0,0,0,0,1
4545,3565,1,0.7826086956521718,0.5802469135802467,0.24896836313617612,0.746268656716418,0.7391304347826086,0,1,0,0,0,1
7757,5382,1,0.565217391304344,0.7530864197530888,0.2751031636863823,0.8059701492537313,0.7549407114624506,0,0,0,1,0,1
6341,608,0,0.565217391304344,0.5185185185185189,0.31499312242090793,0.5501066098081022,0.8300395256916996,1,0,0,0,0,1
4097,3300,1,0.7173913043478206,0.5802469135802467,0.2778541953232463,0.6737739872068231,0.6047430830039525,0,1,0,0,0,1
6420,619,0,0.5434782608695626,0.5185185185185189,0.3108665749656121,0.5671641791044777,0.8300395256916996,1,0,0,0,0,1
4356,425,0,0.7282608695652114,0.5061728395061776,0.15405777166437407,0.7931769722814499,0.5810276679841897,0,1,0,0,0,1
4171,7870,2,0.7499999999999928,0.6049382716049435,0.25722145804676755,0.6695095948827293,0.4980237154150197,0,1,0,0,0,1
4724,3667,1,0.880434782608688,0.7530864197530888,0.2723521320495186,0.6567164179104478,0.7905138339920948,0,1,0,0,0,1
3612,3034,1,0.6956521739130394,0.6419753086419745,0.32599724896836313,0.5607675906183369,0.8181818181818181,1,0,0,0,1,1
1493,7093,2,0.29347826086956263,0.3703703703703737,0.4277854195323245,0.8187633262260129,0.6956521739130435,0,0,1,0,0,1
3830,379,0,0.7608695652173907,0.6419753086419745,0.2723521320495186,0.6034115138592752,0.5138339920948616,0,1,0,0,0,1
8847,9201,2,0.22826086956521147,0.3827160493827221,0.2159559834938103,0.9019189765458424,0.8063241106719367,1,0,0,1,0,1
9175,6227,1,0.2717391304347813,0.39506172839506337,0.9669876203576342,0.11727078891257992,0.7905138339920948,1,0,0,0,0,1
2582,2445,1,0.423913043478258,0.41975308641976017,0.2434662998624484,0.865671641791045,0.7549407114624506,0,0,0,1,0,1
4186,3356,1,0.7499999999999928,0.6049382716049435,0.24759284731774425,0.6034115138592752,0.6363636363636364,0,1,0,0,0,1
2495,2389,1,0.4130434782608673,0.3827160493827221,0.22145804676753778,0.7142857142857142,0.8181818181818181,0,0,0,1,0,1
7510,5244,1,0.5760869565217347,0.7654320987654301,0.28060522696011003,0.8528784648187634,0.8379446640316205,0,0,0,1,0,1
9664,6498,1,0.4130434782608673,0.5432098765432157,0.3672627235213206,0.6119402985074628,0.9051383399209486,0,0,0,1,0,1
4721,8019,2,0.880434782608688,0.7407407407407404,0.2544704264099038,0.5117270788912581,0.758893280632411,0,1,0,0,0,1
4156,3338,1,0.7282608695652114,0.5925925925925951,0.2778541953232463,0.5181236673773988,0.3359683794466403,0,1,0,0,0,1
4769,3697,1,0.9021739130434766,0.7777777777777785,0.19394773039889968,0.6993603411513859,0.33992094861660077,0,1,0,0,0,1
5402,8211,2,0.7934782608695625,0.8148148148148164,0.39339752407152684,0.7398720682302772,0.9999999999999999,1,0,0,1,0,1
9831,6592,1,0.3260869565217347,0.44444444444444986,0.2324621733149932,0.7675906183368871,0.8142292490118577,0,0,0,1,0,1
4045,7834,2,0.7173913043478206,0.6419753086419745,0.34525447042641,0.5884861407249468,0.07905138339920947,0,0,0,0,0,1
249,1113,1,0.29347826086956263,0.32098765432099435,0.26685006877579087,0.7825159914712153,0.8537549407114624,0,0,0,1,0,1
4685,8006,2,0.9021739130434766,0.7530864197530888,0.34800550206327374,0.5266524520255863,0.3992094861660079,0,0,0,0,0,1
4139,3329,1,0.6956521739130394,0.555555555555557,0.19669876203576342,0.7953091684434969,0.15810276679841895,0,1,0,0,0,1
4033,3265,1,0.7282608695652114,0.6296296296296332,0.29573590096286106,0.6439232409381662,0.9130434782608694,0,0,0,1,0,1
3357,2887,1,0.6847826086956487,0.6296296296296332,0.25722145804676755,0.8038379530916844,0.7707509881422925,0,0,0,1,0,1
2762,2553,1,0.4891304347826092,0.44444444444444986,0.18019257221458046,0.9594882729211087,0.8379446640316205,0,0,0,1,0,1
8112,8992,2,0.5543478260869533,0.7530864197530888,0.5295735900962861,0.2771855010660981,0.826086956521739,1,0,0,0,0,1
4254,7897,2,0.7934782608695625,0.6543209876543229,0.22145804676753778,0.6076759061833689,0.4387351778656126,0,1,0,0,0,1
6249,4535,1,0.5978260869565161,0.5432098765432157,0.32599724896836313,0.8763326226012794,0.7470355731225296,0,0,1,1,0,1
2495,2389,1,0.4130434782608673,0.3827160493827221,0.22145804676753778,0.7142857142857142,0.8181818181818181,0,0,0,1,0,1
9665,6499,1,0.4130434782608673,0.555555555555557,0.20495185694635487,0.7398720682302772,0.9130434782608694,0,0,0,1,0,1
9654,6492,1,0.4021739130434766,0.5185185185185189,0.2819807427785419,0.7590618336886995,0.7944664031620552,0,0,0,1,0,1
4329,3436,1,0.6847826086956487,0.5432098765432157,0.21733149931224216,0.5991471215351815,0.3043478260869565,0,1,0,0,0,1
2333,2289,1,0.423913043478258,0.345679012345684,0.2888583218707015,0.6460554371002133,0.8695652173913043,0,0,0,1,0,1
6679,8577,2,0.673913043478258,0.6172839506172848,0.23108665749656132,0.9701492537313433,0.0,0,0,1,0,0,1
4428,7945,2,0.771739130434774,0.5432098765432157,0.29023383768913336,0.6140724946695096,0.4229249011857707,0,1,0,0,0,1
249,1113,1,0.29347826086956263,0.32098765432099435,0.26685006877579087,0.7825159914712153,0.8537549407114624,0,0,0,1,0,1
4248,3390,1,0.7934782608695625,0.6543209876543229,0.2764786795048144,0.8507462686567167,0.3675889328063241,0,1,0,0,0,1
